id,platform,gene,value
402,platform4,gene3,0.952729554
402,platform5,gene3,0.532074941
402,platform6,gene3,-0.560335867
402,platform1,gene4,1.005444663
402,platform2,gene4,-0.350807663
402,platform3,gene4,-0.430249346
402,platform4,gene4,-1.206231254
402,platform5,gene4,1.394536735
402,platform6,gene4,0.60911255
402,platform1,gene5,0.983704636
402,platform2,gene5,0.085225654
402,platform3,gene5,-0.529894723
402,platform4,gene5,3.313621883
402,platform5,gene5,-1.016320356
402,platform6,gene5,-1.201424283
402,platform1,gene6,1.277548734
402,platform2,gene6,-0.238453327
402,platform3,gene6,0.825147901
402,platform4,gene6,-1.434804061
402,platform5,gene6,0.388768956
402,platform6,gene6,-1.706339076
403,platform1,gene1,-0.408095511
403,platform2,gene1,-0.81462586
403,platform3,gene1,0.33958264
403,platform4,gene1,-0.076575764
403,platform5,gene1,-0.140662994
403,platform6,gene1,-0.48927563
403,platform1,gene2,0.2250724
403,platform2,gene2,1.017380511
403,platform3,gene2,0.815646635
403,platform4,gene2,0.00447352
403,platform5,gene2,1.24443318
403,platform6,gene2,-0.49209098
403,platform1,gene3,0.898251182
403,platform2,gene3,0.614691808
403,platform3,gene3,-0.400359747
403,platform4,gene3,0.009680298
403,platform5,gene3,0.629050423
403,platform6,gene3,1.133209285
403,platform1,gene4,-0.252070317
403,platform2,gene4,0.211670746
403,platform3,gene4,0.504996236
403,platform4,gene4,0.397368968
403,platform5,gene4,0.780908018
403,platform6,gene4,-0.441630261
403,platform1,gene5,-0.521663775
403,platform2,gene5,1.013841567
403,platform3,gene5,0.055946126
403,platform4,gene5,-1.436022491
403,platform5,gene5,-0.051008333
403,platform6,gene5,1.898591471
403,platform1,gene6,-1.569561751
403,platform2,gene6,-2.370155661
403,platform3,gene6,-0.360697007
403,platform4,gene6,-0.056847851
403,platform5,gene6,0.773924537
403,platform6,gene6,-1.652713182
404,platform1,gene1,-1.332620519
404,platform2,gene1,0.003215119
404,platform3,gene1,0.560364432
404,platform4,gene1,0.910302327
404,platform5,gene1,-1.570905165
404,platform6,gene1,-0.084125129
404,platform1,gene2,0.38541586
404,platform2,gene2,-0.9030542
404,platform3,gene2,-1.204285448
404,platform4,gene2,1.026189918
404,platform5,gene2,-0.739061983
404,platform6,gene2,1.614558577
404,platform1,gene3,1.39951048
404,platform2,gene3,-0.125786536
404,platform3,gene3,-1.02102196
404,platform4,gene3,-2.114448944
404,platform5,gene3,0.802858084
404,platform6,gene3,-0.166521292
404,platform1,gene4,2.000226502
404,platform2,gene4,1.991282169
404,platform3,gene4,-0.965795912
404,platform4,gene4,0.079958031
404,platform5,gene4,-0.06712694
404,platform6,gene4,2.404017272
404,platform1,gene5,1.779116159
404,platform2,gene5,-0.159689424
404,platform3,gene5,-0.786895398
404,platform4,gene5,1.128513728
404,platform5,gene5,-1.16579014
404,platform6,gene5,0.770275324
404,platform1,gene6,1.550519132
404,platform2,gene6,0.366468433
404,platform3,gene6,-0.394020365
404,platform4,gene6,0.105008518
404,platform5,gene6,0.051134608
404,platform6,gene6,0.178422753
405,platform1,gene1,0.281406789
405,platform2,gene1,0.866671691
405,platform3,gene1,-0.007093234
405,platform4,gene1,0.463588106
405,platform5,gene1,-0.855414606
405,platform6,gene1,1.636401304
405,platform1,gene2,0.221972121
405,platform2,gene2,1.796332376
405,platform3,gene2,0.501256779
405,platform4,gene2,0.632053396
405,platform5,gene2,1.313116285
405,platform6,gene2,-0.042925421
405,platform1,gene3,-0.722521529
405,platform2,gene3,0.447464567
405,platform3,gene3,0.588928272
405,platform4,gene3,0.362508994
405,platform5,gene3,0.075902676
405,platform6,gene3,-0.618235154
405,platform1,gene4,-0.749064053
405,platform2,gene4,-1.406443104
405,platform3,gene4,-0.914667588
405,platform4,gene4,-0.422515233
405,platform5,gene4,0.798651789
405,platform6,gene4,0.760173431
405,platform1,gene5,1.081006513
405,platform2,gene5,-0.164188902
405,platform3,gene5,-0.179421689
405,platform4,gene5,-1.564030143
405,platform5,gene5,1.185079467
405,platform6,gene5,1.038235195
405,platform1,gene6,-1.077577886
405,platform2,gene6,-0.027799291
405,platform3,gene6,-1.127877237
405,platform4,gene6,1.331236309
405,platform5,gene6,-0.135130231
405,platform6,gene6,-1.139751001
406,platform1,gene1,0.720643404
406,platform2,gene1,-0.114064728
406,platform3,gene1,0.249938914
406,platform4,gene1,-1.334336274
406,platform5,gene1,0.275945331
406,platform6,gene1,-0.110464328
406,platform1,gene2,0.050465557
406,platform2,gene2,-0.815645907
406,platform3,gene2,-0.137303738
406,platform4,gene2,-0.358569677
406,platform5,gene2,-0.050459444
406,platform6,gene2,0.411012075
406,platform1,gene3,1.782769638
406,platform2,gene3,0.885891115
406,platform3,gene3,-0.115323255
406,platform4,gene3,-1.329186613
406,platform5,gene3,-1.687314388
406,platform6,gene3,0.370415399
406,platform1,gene4,0.959803957
406,platform2,gene4,2.785961022
406,platform3,gene4,0.804718453
406,platform4,gene4,0.331166983
406,platform5,gene4,0.023052926
406,platform6,gene4,-0.130580729
406,platform1,gene5,0.083585134
406,platform2,gene5,-0.399293013
406,platform3,gene5,0.440188548
406,platform4,gene5,-1.604968612
406,platform5,gene5,-0.710861606
406,platform6,gene5,-0.295284438
406,platform1,gene6,0.131598581
406,platform2,gene6,0.919653319
406,platform3,gene6,-0.943298538
406,platform4,gene6,0.631604068
406,platform5,gene6,0.444103979
406,platform6,gene6,1.152194675
407,platform1,gene1,-0.026863141
407,platform2,gene1,1.190331911
407,platform3,gene1,-0.201819177
407,platform4,gene1,0.680423955
407,platform5,gene1,0.906858951
407,platform6,gene1,-0.872644346
407,platform1,gene2,-1.764004016
407,platform2,gene2,-0.312571991
407,platform3,gene2,0.282604567
407,platform4,gene2,-0.174495533
407,platform5,gene2,-0.372181809
407,platform6,gene2,-1.844696324
407,platform1,gene3,-1.696619423
407,platform2,gene3,-1.447290893
407,platform3,gene3,-1.123112969
407,platform4,gene3,-1.314684588
407,platform5,gene3,-0.111876139
407,platform6,gene3,0.164422342
407,platform1,gene4,-0.200287891
407,platform2,gene4,1.223413087
407,platform3,gene4,1.646901553
407,platform4,gene4,0.24915802
407,platform5,gene4,0.365121282
407,platform6,gene4,2.566050114
407,platform1,gene5,-0.260879309
407,platform2,gene5,-1.253713218
407,platform3,gene5,-0.232436967
407,platform4,gene5,1.054826492
407,platform5,gene5,-0.307508546
407,platform6,gene5,2.353959453
407,platform1,gene6,-1.621143251
407,platform2,gene6,-0.077309754
407,platform3,gene6,-1.140305145
407,platform4,gene6,-0.394825979
407,platform5,gene6,-0.840252302
407,platform6,gene6,0.816942943
408,platform1,gene1,-0.188468864
408,platform2,gene1,-1.590854373
408,platform3,gene1,1.581853527
408,platform4,gene1,-0.280962385
408,platform5,gene1,-0.149048161
408,platform6,gene1,-0.726700326
408,platform1,gene2,-1.704579136
408,platform2,gene2,-0.441507736
408,platform3,gene2,-0.063926559
408,platform4,gene2,-0.527805627
408,platform5,gene2,-0.544557438
408,platform6,gene2,-1.510670591
408,platform1,gene3,1.258642835
408,platform2,gene3,0.118582397
408,platform3,gene3,0.40148417
408,platform4,gene3,1.637987844
408,platform5,gene3,-1.506035249
408,platform6,gene3,-1.694939644
408,platform1,gene4,0.675594941
408,platform2,gene4,1.568120107
408,platform3,gene4,0.069182632
408,platform4,gene4,1.079258176
408,platform5,gene4,0.747006645
408,platform6,gene4,-0.036956884
408,platform1,gene5,0.348861419
408,platform2,gene5,-1.42253278
408,platform3,gene5,-0.94187939
408,platform4,gene5,-0.129088658
408,platform5,gene5,0.376493719
408,platform6,gene5,-0.124706773
408,platform1,gene6,-1.120550474
408,platform2,gene6,-0.304454977
408,platform3,gene6,0.765504641
408,platform4,gene6,0.159063482
408,platform5,gene6,-0.799541088
408,platform6,gene6,-1.332758451
409,platform1,gene1,-0.42198241
409,platform2,gene1,1.400714534
409,platform3,gene1,-0.620481283
409,platform4,gene1,0.349917782
409,platform5,gene1,0.428375012
409,platform6,gene1,0.017944827
409,platform1,gene2,2.379794999
409,platform2,gene2,0.146599854
409,platform3,gene2,-0.369563592
409,platform4,gene2,0.791878248
409,platform5,gene2,0.18031564
409,platform6,gene2,0.126079489
409,platform1,gene3,-1.465457261
409,platform2,gene3,-0.258427023
409,platform3,gene3,-0.502840752
409,platform4,gene3,1.022492424
409,platform5,gene3,-0.11274526
409,platform6,gene3,1.508608675
409,platform1,gene4,1.214290069
409,platform2,gene4,0.165149123
409,platform3,gene4,0.672629439
409,platform4,gene4,0.772922876
409,platform5,gene4,0.560276217
409,platform6,gene4,0.691898193
409,platform1,gene5,-0.924896128
409,platform2,gene5,-0.18655239
409,platform3,gene5,0.01787661
409,platform4,gene5,0.297558407
409,platform5,gene5,0.341356053
409,platform6,gene5,0.02203348
409,platform1,gene6,-0.27544534
409,platform2,gene6,-1.100253222
409,platform3,gene6,-0.942479331
409,platform4,gene6,-0.652638402
409,platform5,gene6,0.784125064
409,platform6,gene6,0.34186193
410,platform1,gene1,1.75018105
410,platform2,gene1,2.101200579
410,platform3,gene1,-1.121193448
410,platform4,gene1,-0.268699257
410,platform5,gene1,0.420419875
410,platform6,gene1,1.962724049
410,platform1,gene2,-1.79083111
410,platform2,gene2,1.216801164
410,platform3,gene2,-0.041137307
410,platform4,gene2,-0.283737289
410,platform5,gene2,0.750854532
410,platform6,gene2,2.056468437
410,platform1,gene3,-0.020539168
410,platform2,gene3,-1.027678482
410,platform3,gene3,-0.517512462
410,platform4,gene3,0.972147865
410,platform5,gene3,0.460094659
410,platform6,gene3,-0.192396109
410,platform1,gene4,-0.098569186
410,platform2,gene4,-0.337139637
410,platform3,gene4,1.099534177
410,platform4,gene4,0.7443332
410,platform5,gene4,-0.098955649
410,platform6,gene4,-0.911738966
410,platform1,gene5,1.252460469
410,platform2,gene5,0.121723017
410,platform3,gene5,-0.10990956
410,platform4,gene5,0.2246458
410,platform5,gene5,0.256334719
410,platform6,gene5,0.759970948
410,platform1,gene6,1.607190888
410,platform2,gene6,-2.412298157
410,platform3,gene6,0.159692445
410,platform4,gene6,-0.278558502
410,platform5,gene6,1.052221097
410,platform6,gene6,0.083268183
411,platform1,gene1,0.349673908
411,platform2,gene1,0.030209505
411,platform3,gene1,-0.295279229
411,platform4,gene1,3.105505885
411,platform5,gene1,-1.401818452
411,platform6,gene1,-1.073082361
411,platform1,gene2,0.370786562
411,platform2,gene2,-0.39934215
411,platform3,gene2,0.176159626
411,platform4,gene2,-1.24102089
411,platform5,gene2,0.427803922
411,platform6,gene2,-0.087896592
411,platform1,gene3,-1.921565097
411,platform2,gene3,-0.241623758
411,platform3,gene3,-1.802952352
411,platform4,gene3,-0.156977424
411,platform5,gene3,-0.073560871
411,platform6,gene3,-1.630928344
411,platform1,gene4,1.05242544
411,platform2,gene4,0.159884472
411,platform3,gene4,-0.189263088
411,platform4,gene4,0.945193901
411,platform5,gene4,-0.053386051
411,platform6,gene4,-1.028733733
411,platform1,gene5,1.069913444
411,platform2,gene5,0.533878351
411,platform3,gene5,-1.027386644
411,platform4,gene5,0.564219182
411,platform5,gene5,0.537059861
411,platform6,gene5,0.040906352
411,platform1,gene6,0.762561912
411,platform2,gene6,2.355352773
411,platform3,gene6,0.96786411
411,platform4,gene6,2.28972369
411,platform5,gene6,1.620265724
411,platform6,gene6,-0.501908196
412,platform1,gene1,0.142936232
412,platform2,gene1,-0.823235793
412,platform3,gene1,0.246403851
412,platform4,gene1,-0.16719934
412,platform5,gene1,0.437379058
412,platform6,gene1,-0.266971062
412,platform1,gene2,-0.447754836
412,platform2,gene2,-0.398932884
412,platform3,gene2,0.607241067
412,platform4,gene2,-0.99833798
412,platform5,gene2,-0.892726732
412,platform6,gene2,-1.24426238
412,platform1,gene3,-1.74873179
412,platform2,gene3,0.818264355
412,platform3,gene3,1.060900112
412,platform4,gene3,0.149501008
412,platform5,gene3,-0.097765327
412,platform6,gene3,0.706243647
412,platform1,gene4,-0.552621803
412,platform2,gene4,0.758856047
412,platform3,gene4,0.525859582
412,platform4,gene4,-1.90731968
412,platform5,gene4,0.391153058
412,platform6,gene4,-0.604460387
412,platform1,gene5,-0.854637604
412,platform2,gene5,0.763153601
412,platform3,gene5,0.500979239
412,platform4,gene5,1.150795964
412,platform5,gene5,1.706206795
412,platform6,gene5,0.549565364
412,platform1,gene6,-1.089662149
412,platform2,gene6,0.699899248
412,platform3,gene6,0.009055495
412,platform4,gene6,-0.935751819
412,platform5,gene6,-0.087607326
412,platform6,gene6,-0.619983566
413,platform1,gene1,-0.931778262
413,platform2,gene1,-1.067187288
413,platform3,gene1,-0.069295318
413,platform4,gene1,-1.547215385
413,platform5,gene1,-2.002316061
413,platform6,gene1,0.992393205
413,platform1,gene2,-0.064873167
413,platform2,gene2,0.193976219
413,platform3,gene2,1.815387632
413,platform4,gene2,-1.080729058
413,platform5,gene2,2.03500285
413,platform6,gene2,0.460520887
413,platform1,gene3,-0.031254093
413,platform2,gene3,1.32052727
413,platform3,gene3,-0.168742402
413,platform4,gene3,-1.011163204
413,platform5,gene3,-0.878034539
413,platform6,gene3,-0.361674253
413,platform1,gene4,-1.589156982
413,platform2,gene4,-0.698107758
413,platform3,gene4,0.35321417
413,platform4,gene4,-1.080175171
413,platform5,gene4,0.584560603
413,platform6,gene4,-0.050802661
413,platform1,gene5,-0.491014629
413,platform2,gene5,-1.201265316
413,platform3,gene5,-0.275316936
413,platform4,gene5,-0.279184805
413,platform5,gene5,1.111734774
413,platform6,gene5,-0.288418546
413,platform1,gene6,0.830640653
413,platform2,gene6,2.096248925
413,platform3,gene6,-1.043813892
413,platform4,gene6,-0.314244446
413,platform5,gene6,0.777856525
413,platform6,gene6,1.29847908
414,platform1,gene1,0.175691156
414,platform2,gene1,-1.56167635
414,platform3,gene1,-0.405772804
414,platform4,gene1,-0.819707718
414,platform5,gene1,-0.284840595
414,platform6,gene1,0.190526529
414,platform1,gene2,-0.377083339
414,platform2,gene2,2.704193708
414,platform3,gene2,0.14837054
414,platform4,gene2,-0.818417331
414,platform5,gene2,-0.072125875
414,platform6,gene2,-0.74667511
414,platform1,gene3,1.027356834
414,platform2,gene3,0.212556054
414,platform3,gene3,-1.199586615
414,platform4,gene3,0.248918013
414,platform5,gene3,-0.243703213
414,platform6,gene3,-0.431780752
414,platform1,gene4,0.643637879
414,platform2,gene4,0.45961113
414,platform3,gene4,0.695837356
414,platform4,gene4,-0.377138986
414,platform5,gene4,0.493362272
414,platform6,gene4,0.103367151
414,platform1,gene5,-2.551667686
414,platform2,gene5,-0.052236013
414,platform3,gene5,-0.468096577
414,platform4,gene5,-0.084923053
414,platform5,gene5,0.210978054
414,platform6,gene5,-1.053264636
414,platform1,gene6,-0.975425335
414,platform2,gene6,0.570526221
414,platform3,gene6,-0.47226441
414,platform4,gene6,-0.78095926
414,platform5,gene6,0.149836342
414,platform6,gene6,-0.192106264
415,platform1,gene1,-0.355674225
415,platform2,gene1,-0.615995389
415,platform3,gene1,0.248869794
415,platform4,gene1,0.739799087
415,platform5,gene1,0.507627551
415,platform6,gene1,-0.63429458
415,platform1,gene2,-1.692471103
415,platform2,gene2,-0.840550738
415,platform3,gene2,-1.184176163
415,platform4,gene2,0.553503529
415,platform5,gene2,0.747315415
415,platform6,gene2,0.943603389
415,platform1,gene3,0.017906473
415,platform2,gene3,-1.810489116
415,platform3,gene3,2.687066601
415,platform4,gene3,-1.031984569
415,platform5,gene3,0.014759441
415,platform6,gene3,-0.519449154
415,platform1,gene4,-0.593431262
415,platform2,gene4,1.645514772
415,platform3,gene4,1.56488421
415,platform4,gene4,-1.881361296
415,platform5,gene4,-1.353177933
415,platform6,gene4,-1.288760295
415,platform1,gene5,-0.054235475
415,platform2,gene5,0.263743242
415,platform3,gene5,0.528639862
415,platform4,gene5,-0.113211999
415,platform5,gene5,0.584280216
415,platform6,gene5,-1.352640425
415,platform1,gene6,-2.042119036
415,platform2,gene6,-0.836768082
415,platform3,gene6,-1.2744236
415,platform4,gene6,0.471131735
415,platform5,gene6,-1.913089717
415,platform6,gene6,-0.32974366
416,platform1,gene1,-0.929601576
416,platform2,gene1,0.134590506
416,platform3,gene1,0.08305824
416,platform4,gene1,-1.001122774
416,platform5,gene1,0.255248187
416,platform6,gene1,-0.212546879
416,platform1,gene2,1.001737088
416,platform2,gene2,0.518973158
416,platform3,gene2,-0.377133895
416,platform4,gene2,0.243334935
416,platform5,gene2,-0.212455772
416,platform6,gene2,-0.484650867
416,platform1,gene3,-2.753770002
416,platform2,gene3,1.379165591
416,platform3,gene3,-0.269085309
416,platform4,gene3,1.423436762
416,platform5,gene3,1.724943083
416,platform6,gene3,-1.269695579
416,platform1,gene4,0.647209165
416,platform2,gene4,-0.326845614
416,platform3,gene4,1.419705495
416,platform4,gene4,-0.251647169
416,platform5,gene4,0.236971335
416,platform6,gene4,0.039204184
416,platform1,gene5,0.631859463
416,platform2,gene5,-2.255854724
416,platform3,gene5,0.032230801
416,platform4,gene5,0.090191971
416,platform5,gene5,1.641136774
416,platform6,gene5,0.179383257
416,platform1,gene6,-0.207260274
416,platform2,gene6,0.298375778
416,platform3,gene6,-0.227349866
416,platform4,gene6,-0.022226462
416,platform5,gene6,-0.240956396
416,platform6,gene6,-0.753642424
417,platform1,gene1,0.708028556
417,platform2,gene1,-0.917005847
417,platform3,gene1,-0.839271172
417,platform4,gene1,-0.359006902
417,platform5,gene1,0.396349898
417,platform6,gene1,0.24386122
417,platform1,gene2,-0.01538363
417,platform2,gene2,-0.319266339
417,platform3,gene2,-0.499684445
417,platform4,gene2,0.821857895
417,platform5,gene2,-0.578483264
417,platform6,gene2,-0.750636779
417,platform1,gene3,-0.55864545
417,platform2,gene3,-0.502748779
417,platform3,gene3,-0.418039456
417,platform4,gene3,0.511606042
417,platform5,gene3,0.790898254
417,platform6,gene3,-0.829437269
417,platform1,gene4,-0.736424807
417,platform2,gene4,-0.117653963
417,platform3,gene4,0.326079225
417,platform4,gene4,0.084556206
417,platform5,gene4,0.092704279
417,platform6,gene4,-0.113217585
417,platform1,gene5,-2.236630681
417,platform2,gene5,1.190721118
417,platform3,gene5,1.075899548
417,platform4,gene5,-0.66854505
417,platform5,gene5,0.541053384
417,platform6,gene5,1.571741013
417,platform1,gene6,0.189851583
417,platform2,gene6,0.461997272
417,platform3,gene6,0.385984972
417,platform4,gene6,-0.769528625
417,platform5,gene6,1.034790145
417,platform6,gene6,-0.946238253
418,platform1,gene1,0.845195387
418,platform2,gene1,0.726196122
418,platform3,gene1,-0.423238704
418,platform4,gene1,1.580449917
418,platform5,gene1,-0.27357371
418,platform6,gene1,0.599429745
418,platform1,gene2,-0.71455729
418,platform2,gene2,-0.165141069
418,platform3,gene2,-0.674981877
418,platform4,gene2,0.016984485
418,platform5,gene2,-1.244823418
418,platform6,gene2,-0.686068909
418,platform1,gene3,0.029713886
418,platform2,gene3,-1.328529345
418,platform3,gene3,1.108593509
418,platform4,gene3,0.833133738
418,platform5,gene3,-1.525488054
418,platform6,gene3,0.065393563
418,platform1,gene4,-0.170989618
418,platform2,gene4,-2.424071324
418,platform3,gene4,0.256272366
418,platform4,gene4,-1.047734854
418,platform5,gene4,-1.868666841
418,platform6,gene4,-0.240145258
418,platform1,gene5,-0.389863635
418,platform2,gene5,-1.248282977
418,platform3,gene5,0.303880224
418,platform4,gene5,-0.05489355
418,platform5,gene5,0.578782643
418,platform6,gene5,0.478067482
418,platform1,gene6,-0.513201761
418,platform2,gene6,-1.415343138
418,platform3,gene6,1.044004415
418,platform4,gene6,-1.11450074
418,platform5,gene6,-0.568994927
418,platform6,gene6,-1.041191406
419,platform1,gene1,1.35558425
419,platform2,gene1,-1.472760641
419,platform3,gene1,1.048957795
419,platform4,gene1,1.313015447
419,platform5,gene1,0.4102362
419,platform6,gene1,0.397910705
419,platform1,gene2,-0.909400161
419,platform2,gene2,-0.453542368
419,platform3,gene2,0.766325777
419,platform4,gene2,-0.150753206
419,platform5,gene2,1.678672652
419,platform6,gene2,2.000579601
419,platform1,gene3,0.322791952
419,platform2,gene3,-0.445712798
419,platform3,gene3,0.254663165
419,platform4,gene3,0.727101439
419,platform5,gene3,1.493334481
419,platform6,gene3,-0.456577872
419,platform1,gene4,-0.172875927
419,platform2,gene4,0.339248812
419,platform3,gene4,0.217582312
419,platform4,gene4,-0.676835059
419,platform5,gene4,0.124956253
419,platform6,gene4,-0.283203558
419,platform1,gene5,1.279120584
419,platform2,gene5,-0.05188436
419,platform3,gene5,-1.457532838
419,platform4,gene5,1.945448811
419,platform5,gene5,-1.374511791
419,platform6,gene5,-1.257620236
419,platform1,gene6,0.291662475
419,platform2,gene6,-0.207998068
419,platform3,gene6,-0.99983811
419,platform4,gene6,-0.018270934
419,platform5,gene6,-0.293427227
419,platform6,gene6,-1.704518588
420,platform1,gene1,0.271518578
420,platform2,gene1,1.30014488
420,platform3,gene1,0.790634681
420,platform4,gene1,0.909174163
420,platform5,gene1,0.548659917
420,platform6,gene1,0.205848232
420,platform1,gene2,-0.149521447
420,platform2,gene2,-1.256192151
420,platform3,gene2,-0.970165191
420,platform4,gene2,0.09450594
420,platform5,gene2,-1.785315648
420,platform6,gene2,0.016836768
420,platform1,gene3,-0.543390941
420,platform2,gene3,1.704749821
420,platform3,gene3,1.245213269
420,platform4,gene3,-0.424107554
420,platform5,gene3,0.445382721
420,platform6,gene3,-1.617116521
420,platform1,gene4,-1.292954714
420,platform2,gene4,0.756981202
420,platform3,gene4,0.132244994
420,platform4,gene4,-0.968643308
420,platform5,gene4,0.43865901
420,platform6,gene4,0.331195876
420,platform1,gene5,-0.021565231
420,platform2,gene5,0.44328682
420,platform3,gene5,-0.820209647
420,platform4,gene5,-0.536497037
420,platform5,gene5,-0.668575157
420,platform6,gene5,-0.329956284
420,platform1,gene6,0.382869149
420,platform2,gene6,0.254764077
420,platform3,gene6,-2.297035133
420,platform4,gene6,-0.031909346
420,platform5,gene6,0.363657432
420,platform6,gene6,0.582448366
421,platform1,gene1,1.924526686
421,platform2,gene1,0.39184061
421,platform3,gene1,-1.907962494
421,platform4,gene1,-0.115481101
421,platform5,gene1,-1.63066424
421,platform6,gene1,1.794752674
421,platform1,gene2,1.960701758
421,platform2,gene2,0.775081798
421,platform3,gene2,-0.925496156
421,platform4,gene2,-0.6645824
421,platform5,gene2,1.141990242
421,platform6,gene2,-1.135024048
421,platform1,gene3,0.300781043
421,platform2,gene3,0.146809089
421,platform3,gene3,1.345176001
421,platform4,gene3,-0.811870149
421,platform5,gene3,-0.494710194
421,platform6,gene3,0.853932129
421,platform1,gene4,-0.961339664
421,platform2,gene4,-0.170906477
421,platform3,gene4,0.202158021
421,platform4,gene4,-0.96585082
421,platform5,gene4,-1.183291818
421,platform6,gene4,1.340969126
421,platform1,gene5,-0.160980475
421,platform2,gene5,-0.089608382
421,platform3,gene5,1.787868642
421,platform4,gene5,-0.602187299
421,platform5,gene5,1.27970989
421,platform6,gene5,-1.508688337
421,platform1,gene6,0.162686659
421,platform2,gene6,-0.909404762
421,platform3,gene6,-1.344095655
421,platform4,gene6,0.255221876
421,platform5,gene6,1.1382605
421,platform6,gene6,0.289398089
422,platform1,gene1,-0.79630534
422,platform2,gene1,-1.052977149
422,platform3,gene1,-1.557495645
422,platform4,gene1,0.451715733
422,platform5,gene1,-0.313424653
422,platform6,gene1,0.356959287
422,platform1,gene2,1.674278201
422,platform2,gene2,0.788584609
422,platform3,gene2,-2.380097406
422,platform4,gene2,-0.859512434
422,platform5,gene2,0.330239501
422,platform6,gene2,0.025703643
422,platform1,gene3,-0.195953645
422,platform2,gene3,-1.43580924
422,platform3,gene3,1.251278536
422,platform4,gene3,-0.392172956
422,platform5,gene3,-0.088614854
422,platform6,gene3,1.229654025
422,platform1,gene4,-1.547327211
422,platform2,gene4,-0.633454885
422,platform3,gene4,-0.159216464
422,platform4,gene4,-1.198908773
422,platform5,gene4,-1.367929467
422,platform6,gene4,-0.562799552
422,platform1,gene5,-0.588593988
422,platform2,gene5,-0.055589014
422,platform3,gene5,-0.345206701
422,platform4,gene5,0.182307388
422,platform5,gene5,1.452233983
422,platform6,gene5,1.764162031
422,platform1,gene6,-0.881314744
422,platform2,gene6,-0.740089732
422,platform3,gene6,-0.053498546
422,platform4,gene6,1.55392719
422,platform5,gene6,0.622757579
422,platform6,gene6,-0.016293449
423,platform1,gene1,-0.837439191
423,platform2,gene1,1.649698949
423,platform3,gene1,-0.909514279
423,platform4,gene1,-0.444699786
423,platform5,gene1,-1.227027089
423,platform6,gene1,0.064541548
423,platform1,gene2,2.08039549
423,platform2,gene2,1.20330471
423,platform3,gene2,0.21800463
423,platform4,gene2,0.11330373
423,platform5,gene2,-1.405491477
423,platform6,gene2,0.204449991
423,platform1,gene3,1.286422484
423,platform2,gene3,0.453468682
423,platform3,gene3,-0.246863636
423,platform4,gene3,0.741907463
423,platform5,gene3,-0.109786605
423,platform6,gene3,-0.020630675
423,platform1,gene4,0.542778125
423,platform2,gene4,-1.119878929
423,platform3,gene4,0.210110129
423,platform4,gene4,-1.502245052
423,platform5,gene4,2.588775507
423,platform6,gene4,0.12839818
423,platform1,gene5,-1.393199895
423,platform2,gene5,-1.185853472
423,platform3,gene5,0.73745104
423,platform4,gene5,-1.943586842
423,platform5,gene5,-0.916744209
423,platform6,gene5,-0.61698764
423,platform1,gene6,-0.882149345
423,platform2,gene6,1.052305891
423,platform3,gene6,-0.554895633
423,platform4,gene6,-0.978046549
423,platform5,gene6,0.699423803
423,platform6,gene6,1.269491058
424,platform1,gene1,1.550021223
424,platform2,gene1,0.333400155
424,platform3,gene1,0.940462977
424,platform4,gene1,1.016355641
424,platform5,gene1,-0.94793016
424,platform6,gene1,-0.643478644
424,platform1,gene2,-0.235854905
424,platform2,gene2,0.080630737
424,platform3,gene2,-0.492997695
424,platform4,gene2,1.051263313
424,platform5,gene2,-1.092175035
424,platform6,gene2,-1.337541855
424,platform1,gene3,1.109241968
424,platform2,gene3,0.810701492
424,platform3,gene3,-0.875981344
424,platform4,gene3,0.207094332
424,platform5,gene3,-0.296095927
424,platform6,gene3,0.823779941
424,platform1,gene4,-0.630792272
424,platform2,gene4,-1.038315229
424,platform3,gene4,1.648480536
424,platform4,gene4,0.434632226
424,platform5,gene4,0.134051809
424,platform6,gene4,1.539314128
424,platform1,gene5,-0.447468477
424,platform2,gene5,0.665779047
424,platform3,gene5,-0.822972409
424,platform4,gene5,-0.467313228
424,platform5,gene5,1.410157837
424,platform6,gene5,-0.801738676
424,platform1,gene6,0.573845213
424,platform2,gene6,-0.941405986
424,platform3,gene6,0.969487152
424,platform4,gene6,0.538828275
424,platform5,gene6,-1.747003862
424,platform6,gene6,-1.642412204
425,platform1,gene1,0.776559643
425,platform2,gene1,-0.961592144
425,platform3,gene1,0.967637177
425,platform4,gene1,-2.150708712
425,platform5,gene1,2.567570295
425,platform6,gene1,-0.169523098
425,platform1,gene2,0.72940148
425,platform2,gene2,-1.156024949
425,platform3,gene2,1.423149379
425,platform4,gene2,0.511069902
425,platform5,gene2,-0.418376771
425,platform6,gene2,-3.125199184
425,platform1,gene3,-0.762311509
425,platform2,gene3,-0.257821876
425,platform3,gene3,-0.931162513
425,platform4,gene3,0.470303483
425,platform5,gene3,-2.370931453
425,platform6,gene3,0.133667396
425,platform1,gene4,-0.755026403
425,platform2,gene4,-0.002479146
425,platform3,gene4,-0.801067352
425,platform4,gene4,0.306188741
425,platform5,gene4,1.330469609
425,platform6,gene4,0.862232228
425,platform1,gene5,-1.300351211
425,platform2,gene5,0.104523768
425,platform3,gene5,0.288529692
425,platform4,gene5,0.115356966
425,platform5,gene5,1.336654909
425,platform6,gene5,-0.719473338
425,platform1,gene6,-0.385499792
425,platform2,gene6,-0.404777316
425,platform3,gene6,0.190669897
425,platform4,gene6,-0.723419288
